chr start end mid COcount NCOcount SNPcount cross Introgression CO_NCO_ratio telomere_dist homology GC
9 360001 380000 370000.5 15 5 90 natural 0 3 48339.5 0.995424771238562 0.45175
9 380001 4e+05 390000.5 0 0 0 natural 0 NA 28339.5 1 0.41805
9 400001 420000 410000.5 0 2 0 natural 0 0 8339.5 1 0.38475
10 1 20000 10000.5 44 2 94 natural 0 22 10000.5 0.994774738736937 0.4029
10 20001 40000 30000.5 4 1 48 natural 0 4 30000.5 0.99749987499375 0.4159
10 40001 60000 50000.5 10 5 68 natural 0 2 50000.5 0.9965998299915 0.4018
10 60001 80000 70000.5 3 0 54 natural 0 Inf 70000.5 0.997224861243062 0.393
10 80001 1e+05 90000.5 13 2 42 natural 0 6.5 90000.5 0.99789989499475 0.41325
10 100001 120000 110000.5 13.6667 3 44 natural 0 4.55556666666667 110000.5 0.997649882494125 0.4429
10 120001 140000 130000.5 5.3333 0 0 natural 0 Inf 130000.5 1 0.40105
10 140001 160000 150000.5 5.3333 0 0 natural 0 Inf 150000.5 1 0.3596
10 160001 180000 170000.5 8.6667 1 62 natural 0 8.6667 170000.5 0.99689984499225 0.39145
10 180001 2e+05 190000.5 5 3 87 natural 0 1.66666666666667 190000.5 0.995599779988999 0.39955
10 200001 220000 210000.5 9 3 41 natural 0 3 210000.5 0.997949897494875 0.41165
10 220001 240000 230000.5 8 1 56 natural 1 8 230000.5 0.997199859993 0.38995
10 240001 260000 250000.5 5 2 100 natural 1 2.5 250000.5 0.994849742487124 0.4173
10 260001 280000 270000.5 7 3 49 natural 1 2.33333333333333 270000.5 0.997549877493875 0.40015
10 280001 3e+05 290000.5 2 1 45 natural 1 2 290000.5 0.99769988499425 0.42135
10 300001 320000 310000.5 2 2 70 natural 1 1 310000.5 0.99649982499125 0.38705
10 320001 340000 330000.5 15 0 16 natural 1 Inf 330000.5 0.999199959998 0.4337
10 340001 360000 350000.5 6 1 51 natural 1 6 350000.5 0.997449872493625 0.40035
10 360001 380000 370000.5 10 2 50 natural 1 5 370000.5 0.995349767488374 0.38215
10 380001 4e+05 390000.5 14 2 58 natural 1 7 390000.5 0.997049852492625 0.41955
10 400001 420000 410000.5 5 0 55 natural 1 Inf 410000.5 0.997249862493125 0.40455
10 420001 440000 430000.5 6 1 28 natural 1 6 430000.5 0.9985999299965 0.41605
10 440001 460000 450000.5 6 1 0 natural 0 6 450000.5 1 0.38725
10 460001 480000 470000.5 6 1 0 natural 0 6 470000.5 0.999849992499625 0.3689
10 480001 5e+05 490000.5 10 2 31 natural 0 5 490000.5 0.998424921246062 0.43125
10 500001 520000 510000.5 4 1 33 natural 0 4 506004.5 0.998349917495875 0.39955
10 520001 540000 530000.5 6 2 64 natural 0 3 486004.5 0.996799839992 0.4307
10 540001 560000 550000.5 4 2 32 natural 0 2 466004.5 0.997174858742937 0.39385
10 560001 580000 570000.5 6.8333 0 59 natural 0 Inf 446004.5 0.996824841242062 0.4065
10 580001 6e+05 590000.5 5.6667 1 0 natural 0 5.6667 426004.5 0.999824991249562 0.3734
10 600001 620000 610000.5 5.6667 1 0 natural 0 5.6667 406004.5 0.999974998749937 0.4145
10 620001 640000 630000.5 5.2333 0 1 natural 0 Inf 386004.5 0.999949997499875 0.38225
10 640001 660000 650000.5 4.8 0 0 natural 0 Inf 366004.5 0.999949997499875 0.3783
10 660001 680000 670000.5 4.8 0 0 natural 0 Inf 346004.5 1 0.40315
10 680001 7e+05 690000.5 4.8 0 0 natural 0 Inf 326004.5 1 0.4158
10 700001 720000 710000.5 4.8 0 0 natural 0 Inf 306004.5 1 0.37235
10 720001 740000 730000.5 4.4 1 48 natural 0 4.4 286004.5 0.997599879994 0.39735
10 740001 760000 750000.5 12 0 11 natural 0 Inf 266004.5 0.999449972498625 0.3954
10 760001 780000 770000.5 6 0 89 natural 0 Inf 246004.5 0.995349767488374 0.39635
10 780001 8e+05 790000.5 10 3 43 natural 0 3.33333333333333 226004.5 0.997849892494625 0.4255
10 800001 820000 810000.5 5 0 37 natural 0 Inf 206004.5 0.998024901245062 0.38975
10 820001 840000 830000.5 4 0 41 natural 0 Inf 186004.5 0.997949897494875 0.39715
10 840001 860000 850000.5 17 3 6 natural 0 5.66666666666667 166004.5 0.99969998499925 0.41665
10 860001 880000 870000.5 3.2 0 1 natural 0 Inf 146004.5 0.999949997499875 0.3882
10 880001 9e+05 890000.5 6.4 0 0 natural 0 Inf 126004.5 1 0.4035
10 900001 920000 910000.5 6.4 0 0 natural 0 Inf 106004.5 1 0.3957
10 920001 940000 930000.5 6.4 0 0 natural 0 Inf 86004.5 1 0.37605
10 940001 960000 950000.5 6.4 0 0 natural 0 Inf 66004.5 1 0.3924
10 960001 980000 970000.5 23.2 9 62 natural 0 2.57777777777778 46004.5 0.99689984499225 0.42105
10 980001 1e+06 990000.5 2 2 227 natural 0 1 26004.5 0.988624431221561 0.38255
10 1000001 1020000 1010000.5 0 0 191 natural 0 NA 6004.5 0.990399519975999 0.29105
11 1 20000 10000.5 4 1 183 natural 0 4 10000.5 0.989699484974249 0.40945
11 20001 40000 30000.5 8 5 40 natural 0 1.6 30000.5 0.997999899995 0.3993
11 40001 60000 50000.5 8 1 43 natural 0 8 50000.5 0.997774888744437 0.418
11 60001 80000 70000.5 10.625 2 31 natural 0 5.3125 70000.5 0.998449922496125 0.41995
11 80001 1e+05 90000.5 5.25 0 0 natural 0 Inf 90000.5 1 0.3976
11 100001 120000 110000.5 5.25 0 0 natural 0 Inf 110000.5 1 0.4047
11 120001 140000 130000.5 5.25 0 0 natural 0 Inf 130000.5 0.999949997499875 0.39355
11 140001 160000 150000.5 8.125 0 2 natural 0 Inf 150000.5 0.99989999499975 0.4132
11 160001 180000 170000.5 3 0 0 natural 0 Inf 170000.5 1 0.3829
11 180001 2e+05 190000.5 6.75 0 1 natural 0 Inf 190000.5 0.999949997499875 0.3893
11 200001 220000 210000.5 10.5 0 0 natural 0 Inf 210000.5 1 0.40345
11 220001 240000 230000.5 8.25 2 17 natural 0 4.125 230000.5 0.999149957497875 0.4023
11 240001 260000 250000.5 4 0 206 natural 0 Inf 250000.5 0.989599479973999 0.40375
11 260001 280000 270000.5 5 4 83 natural 0 1.25 270000.5 0.995849792489624 0.407
11 280001 3e+05 290000.5 3 1 46 natural 0 3 290000.5 0.99769988499425 0.3814
11 300001 320000 310000.5 10 0 42 natural 0 Inf 310000.5 0.99789989499475 0.39025
11 320001 340000 330000.5 3.75 1 26 natural 0 3.75 305710.5 0.99869993499675 0.4113
11 340001 360000 350000.5 7.5 1 0 natural 0 7.5 285710.5 1 0.40795
11 360001 380000 370000.5 9.75 2 39 natural 0 4.875 265710.5 0.998049902495125 0.4192
11 380001 4e+05 390000.5 2 0 35 natural 0 Inf 245710.5 0.998249912495625 0.3861
11 400001 420000 410000.5 2 0 40 natural 0 Inf 225710.5 0.997874893744687 0.38265
11 420001 440000 430000.5 4 0 19 natural 0 Inf 205710.5 0.999049952497625 0.37735
11 440001 460000 450000.5 10.5 0 15 natural 0 Inf 185710.5 0.999249962498125 0.39745
11 460001 480000 470000.5 3 0 0 natural 0 Inf 165710.5 1 0.4044
11 480001 5e+05 490000.5 14.5 0 1 natural 0 Inf 145710.5 0.999949997499875 0.4188
11 500001 520000 510000.5 26 8 22 natural 0 3.25 125710.5 0.99889994499725 0.48035
11 520001 540000 530000.5 0 0 36 natural 0 NA 105710.5 0.998124906245312 0.38045
11 540001 560000 550000.5 11 1 27 natural 0 11 85710.5 0.998649932496625 0.4141
11 560001 580000 570000.5 5 1 75 natural 0 5 65710.5 0.996249812490624 0.39665
11 580001 6e+05 590000.5 6 4 78 natural 0 1.5 45710.5 0.99609980499025 0.4115
11 600001 620000 610000.5 7 0 54 natural 0 Inf 25710.5 0.99729986499325 0.3769
11 620001 640000 630000.5 0 0 20 natural 0 NA 5710.5 0.998799939997 0.302
12 1 20000 10000.5 3 0 9 natural 0 Inf 10000.5 0.999524976248812 0.44315
12 20001 40000 30000.5 0 0 0 natural 0 NA 30000.5 1 0.3973
12 40001 60000 50000.5 3.5714 0 1 natural 0 Inf 50000.5 0.99989999499975 0.418
12 60001 80000 70000.5 7.1429 0 0 natural 0 Inf 70000.5 1 0.4192
12 80001 1e+05 90000.5 7.1429 0 0 natural 0 Inf 90000.5 1 0.3909
12 100001 120000 110000.5 7.1429 0 0 natural 0 Inf 110000.5 1 0.3751
12 120001 140000 130000.5 7.1429 0 0 natural 0 Inf 130000.5 1 0.38485
12 140001 160000 150000.5 7.1429 0 0 natural 0 Inf 150000.5 1 0.449
12 160001 180000 170000.5 7.1429 0 0 natural 0 Inf 170000.5 1 0.37935
12 180001 2e+05 190000.5 6.8214 0 1 natural 0 Inf 190000.5 0.999949997499875 0.40005
12 200001 220000 210000.5 6.5 0 0 natural 0 Inf 210000.5 1 0.39525
12 220001 240000 230000.5 3.25 0 2 natural 0 Inf 215541.5 0.99989999499975 0.4052
12 240001 260000 250000.5 12 2 19 natural 0 6 195541.5 0.999049952497625 0.42505
12 260001 280000 270000.5 9.5 3 1 natural 0 3.16666666666667 175541.5 0.999949997499875 0.39695
12 280001 3e+05 290000.5 1 0 0 natural 0 Inf 155541.5 1 0.3879
12 300001 320000 310000.5 10.25 0 3 natural 0 Inf 135541.5 0.999849992499625 0.43365
12 320001 340000 330000.5 13.5 0 0 natural 0 Inf 115541.5 1 0.4071
12 340001 360000 350000.5 11.25 0 1 natural 0 Inf 95541.5 0.999949997499875 0.40575
12 360001 380000 370000.5 7 0 0 natural 0 Inf 75541.5 1 0.37325
12 380001 4e+05 390000.5 5.5 1 224 natural 0 5.5 55541.5 0.988649432471624 0.42085
12 400001 420000 410000.5 1 0 341 natural 0 Inf 35541.5 0.98292414620731 0.39
12 420001 440000 430000.5 2 0 379 natural 0 Inf 15541.5 0.98042402120106 0.40005
12 440001 460000 450000.5 0 0 168 natural 0 NA 0 0.991599579978999 0.10705
13 1 20000 10000.5 0 1 48 natural 0 0 10000.5 0.995599779988999 0.39025
13 20001 40000 30000.5 21 0 34 natural 1 Inf 30000.5 0.99829991499575 0.41975
13 40001 60000 50000.5 11 0 4 natural 1 Inf 50000.5 0.9997999899995 0.38695
13 60001 80000 70000.5 12 0 15 natural 1 Inf 70000.5 0.999224961248062 0.4377
13 80001 1e+05 90000.5 6 1 0 natural 1 6 90000.5 1 0.3827
13 100001 120000 110000.5 6 0 0 natural 1 Inf 110000.5 1 0.4121
13 120001 140000 130000.5 6 0 0 natural 0 Inf 130000.5 1 0.40375
13 140001 160000 150000.5 3 2 1 natural 0 1.5 150000.5 0.999949997499875 0.3909
13 160001 180000 170000.5 7 11 67 natural 0 0.636363636363636 170000.5 0.996649832491625 0.4336
13 180001 2e+05 190000.5 1 0 93 natural 0 Inf 190000.5 0.995349767488374 0.37865
13 200001 220000 210000.5 5 3 62 natural 0 1.66666666666667 210000.5 0.99689984499225 0.4128
13 220001 240000 230000.5 2 1 39 natural 0 2 230000.5 0.998049902495125 0.41615
13 240001 260000 250000.5 2 0 0 natural 0 Inf 250000.5 1 0.37635
13 260001 280000 270000.5 10 1 35 natural 0 10 270000.5 0.998249912495625 0.40095
13 280001 3e+05 290000.5 4.75 0 1 natural 0 Inf 290000.5 0.999949997499875 0.3826
13 300001 320000 310000.5 7.5 0 0 natural 0 Inf 310000.5 1 0.3977
13 320001 340000 330000.5 10.5 0 1 natural 0 Inf 330000.5 0.999949997499875 0.40215
13 340001 360000 350000.5 9.5 0 0 natural 0 Inf 350000.5 1 0.4169
13 360001 380000 370000.5 8.75 1 42 natural 0 8.75 370000.5 0.99789989499475 0.4104
13 380001 4e+05 390000.5 6 2 66 natural 0 3 390000.5 0.99669983499175 0.3891
13 400001 420000 410000.5 1 0 157 natural 0 Inf 410000.5 0.992149607480374 0.39215
13 420001 440000 430000.5 3 0 266 natural 0 Inf 430000.5 0.986599329966498 0.3989
13 440001 460000 450000.5 6 5 290 natural 0 1.2 450000.5 0.985424271213561 0.401
13 460001 480000 470000.5 4 0 329 natural 0 Inf 437340.5 0.983549177458873 0.40115
13 480001 5e+05 490000.5 6 1 280 natural 0 6 417340.5 0.985649282464123 0.39675
13 500001 520000 510000.5 1 0 284 natural 0 Inf 397340.5 0.985799289964498 0.386
13 520001 540000 530000.5 4 0 183 natural 0 Inf 377340.5 0.990849542477124 0.38855
13 540001 560000 550000.5 3 0 26 natural 0 Inf 357340.5 0.998674933746687 0.37975
13 560001 580000 570000.5 3 1 12 natural 0 3 337340.5 0.9993999699985 0.39965
13 580001 6e+05 590000.5 2 1 52 natural 0 2 317340.5 0.997324866243312 0.39845
13 600001 620000 610000.5 11 2 62 natural 0 5.5 297340.5 0.99689984499225 0.4014
13 620001 640000 630000.5 6 0 43 natural 0 Inf 277340.5 0.9977998899945 0.39085
13 640001 660000 650000.5 9 5 38 natural 0 1.8 257340.5 0.99809990499525 0.411
13 660001 680000 670000.5 7 2 38 natural 0 3.5 237340.5 0.99809990499525 0.4074
13 680001 7e+05 690000.5 2 0 40 natural 0 Inf 217340.5 0.997999899995 0.3873
13 700001 720000 710000.5 3 1 20 natural 0 3 197340.5 0.9989999499975 0.3852
13 720001 740000 730000.5 12 2 44 natural 0 6 177340.5 0.9977998899945 0.40895
13 740001 760000 750000.5 10 3 38 natural 0 3.33333333333333 157340.5 0.998049902495125 0.40775
13 760001 780000 770000.5 10 1 28 natural 0 10 137340.5 0.9985999299965 0.40115
13 780001 8e+05 790000.5 3 0 63 natural 0 Inf 117340.5 0.996849842492125 0.39565
13 800001 820000 810000.5 6 0 56 natural 0 Inf 97340.5 0.997199859993 0.40985
13 820001 840000 830000.5 9 1 31 natural 0 9 77340.5 0.998449922496125 0.38285
13 840001 860000 850000.5 19 5 72 natural 0 3.8 57340.5 0.996399819991 0.4284
13 860001 880000 870000.5 1 0 31 natural 0 Inf 37340.5 0.998449922496125 0.3936
13 880001 9e+05 890000.5 10 3 47 natural 0 3.33333333333333 17340.5 0.997624881244062 0.40905
13 900001 920000 910000.5 1 0 22 natural 0 Inf 0 0.997599879994 0.1509
14 1 20000 10000.5 5 0 206 natural 1 Inf 10000.5 0.989624481224061 0.37645
14 20001 40000 30000.5 12 0 37 natural 1 Inf 30000.5 0.998149907495375 0.41895
14 40001 60000 50000.5 9 4 45 natural 1 2.25 50000.5 0.997749887494375 0.41375
14 60001 80000 70000.5 2 0 59 natural 1 Inf 70000.5 0.9969998499925 0.39315
14 80001 1e+05 90000.5 7 1 45 natural 1 7 90000.5 0.99599979999 0.39875
14 100001 120000 110000.5 7 2 28 natural 1 3.5 110000.5 0.9985999299965 0.434
14 120001 140000 130000.5 10 0 13 natural 1 Inf 130000.5 0.999349967498375 0.407
14 140001 160000 150000.5 3 1 71 natural 1 3 150000.5 0.996449822491125 0.37105
14 160001 180000 170000.5 2 2 52 natural 1 1 170000.5 0.9973998699935 0.38885
14 180001 2e+05 190000.5 26 5 56 natural 1 5.2 190000.5 0.997199859993 0.4543
14 200001 220000 210000.5 3 1 26 natural 1 3 210000.5 0.998649932496625 0.382
14 220001 240000 230000.5 0 1 46 natural 1 0 230000.5 0.99769988499425 0.39505
14 240001 260000 250000.5 3 1 56 natural 1 3 250000.5 0.997199859993 0.39425
14 260001 280000 270000.5 3 1 56 natural 1 3 270000.5 0.997199859993 0.40125
14 280001 3e+05 290000.5 15 3 47 natural 1 5 290000.5 0.997649882494125 0.398
14 300001 320000 310000.5 5 2 55 natural 1 2.5 310000.5 0.997249862493125 0.4059
14 320001 340000 330000.5 5 2 44 natural 1 2.5 330000.5 0.997774888744437 0.39785
14 340001 360000 350000.5 10 4 49 natural 1 2.5 350000.5 0.997549877493875 0.40575
14 360001 380000 370000.5 4.3 0 16 natural 1 Inf 370000.5 0.999174958747937 0.3938
14 380001 4e+05 390000.5 6.6 0 0 natural 1 Inf 360655.5 1 0.39155
14 400001 420000 410000.5 6.6 0 0 natural 1 Inf 340655.5 1 0.38935
14 420001 440000 430000.5 6.6 0 0 natural 1 Inf 320655.5 1 0.41155
14 440001 460000 450000.5 6.6 0 0 natural 1 Inf 300655.5 0.9997999899995 0.3976
14 460001 480000 470000.5 6.8 0 1 natural 1 Inf 280655.5 0.999949997499875 0.4018
14 480001 5e+05 490000.5 7 0 0 natural 1 Inf 260655.5 1 0.41415
14 500001 520000 510000.5 7 0 0 natural 1 Inf 240655.5 1 0.40855
14 520001 540000 530000.5 8.5 4 17 natural 1 2.125 220655.5 0.999149957497875 0.4104
14 540001 560000 550000.5 5.1667 0 23 natural 1 Inf 200655.5 0.998824941247062 0.3928
14 560001 580000 570000.5 6.3333 1 0 natural 1 6.3333 180655.5 1 0.39465
14 580001 6e+05 590000.5 6.3333 0 0 natural 1 Inf 160655.5 1 0.3792
14 600001 620000 610000.5 7.1667 0 1 natural 0 Inf 140655.5 0.999949997499875 0.38435
14 620001 640000 630000.5 8 1 0 natural 0 8 120655.5 1 0.4303
14 640001 660000 650000.5 10 0 2 natural 0 Inf 100655.5 0.99989999499975 0.44385
14 660001 680000 670000.5 8 0 0 natural 0 Inf 80655.5 1 0.4149
14 680001 7e+05 690000.5 8 0 0 natural 0 Inf 60655.5 1 0.43845
14 700001 720000 710000.5 8 1 222 natural 0 8 40655.5 0.988799439971999 0.40065
14 720001 740000 730000.5 6 2 164 natural 0 3 20655.5 0.991799589979499 0.38405
14 740001 760000 750000.5 0 32 81 natural 0 0 655.5 0.994024701235062 0.20995
15 1 20000 10000.5 5.5 1 20 natural 0 5.5 10000.5 0.997024851242562 0.37875
15 20001 40000 30000.5 11 2 0 natural 0 5.5 30000.5 1 0.3956
15 40001 60000 50000.5 11 0 0 natural 0 Inf 50000.5 1 0.398
15 60001 80000 70000.5 11 0 0 natural 0 Inf 70000.5 1 0.3987
15 80001 1e+05 90000.5 8.9167 0 1 natural 0 Inf 90000.5 0.999949997499875 0.39175
15 100001 120000 110000.5 6.8333 0 0 natural 0 Inf 110000.5 1 0.3885
15 120001 140000 130000.5 6.8333 0 0 natural 0 Inf 130000.5 1 0.41225
15 140001 160000 150000.5 6.8333 1 0 natural 0 6.8333 150000.5 1 0.3949
15 160001 180000 170000.5 6.8333 0 0 natural 0 Inf 170000.5 1 0.41655
15 180001 2e+05 190000.5 6.8333 0 0 natural 0 Inf 190000.5 1 0.424
15 200001 220000 210000.5 15.6667 1 32 natural 0 15.6667 210000.5 0.998399919996 0.41465
15 220001 240000 230000.5 6.5 0 0 natural 0 Inf 230000.5 1 0.3969
15 240001 260000 250000.5 10.25 4 57 natural 0 2.5625 250000.5 0.997149857492875 0.4106
15 260001 280000 270000.5 3 5 56 natural 0 0.6 270000.5 0.997199859993 0.40075
15 280001 3e+05 290000.5 1 0 58 natural 0 Inf 290000.5 0.99709985499275 0.40445
15 300001 320000 310000.5 1 0 72 natural 0 Inf 310000.5 0.996349817490875 0.3944
15 320001 340000 330000.5 3 0 56 natural 0 Inf 330000.5 0.997149857492875 0.38535
15 340001 360000 350000.5 9 2 76 natural 0 4.5 350000.5 0.9961998099905 0.40115
15 360001 380000 370000.5 2 1 24 natural 1 2 370000.5 0.998799939997 0.39725
15 380001 4e+05 390000.5 19 5 68 natural 1 3.8 373748.5 0.996524826241312 0.46905
15 400001 420000 410000.5 13 2 75 natural 1 6.5 353748.5 0.996249812490624 0.41105
15 420001 440000 430000.5 5 2 30 natural 1 2.5 333748.5 0.99789989499475 0.41795
15 440001 460000 450000.5 4 0 48 natural 0 Inf 313748.5 0.997549877493875 0.3814
15 460001 480000 470000.5 4 1 51 natural 0 4 293748.5 0.997449872493625 0.3911
15 480001 5e+05 490000.5 0 0 35 natural 0 NA 273748.5 0.998249912495625 0.39535
15 500001 520000 510000.5 3 1 16 natural 0 3 253748.5 0.999199959998 0.3889
15 520001 540000 530000.5 8 2 69 natural 0 4 233748.5 0.996399819991 0.40915
15 540001 560000 550000.5 5 3 51 natural 0 1.66666666666667 213748.5 0.997449872493625 0.4082
15 560001 580000 570000.5 6.1667 3 48 natural 0 2.05556666666667 193748.5 0.997599879994 0.409
15 580001 6e+05 590000.5 6.3333 1 0 natural 0 6.3333 173748.5 1 0.3885
15 600001 620000 610000.5 6.3333 0 0 natural 0 Inf 153748.5 1 0.38535
15 620001 640000 630000.5 5.6667 0 1 natural 0 Inf 133748.5 0.999949997499875 0.41225
15 640001 660000 650000.5 5 0 0 natural 0 Inf 113748.5 0.998799939997 0.3958
15 660001 680000 670000.5 12.5 0 57 natural 0 Inf 93748.5 0.997149857492875 0.39975
15 680001 7e+05 690000.5 14 1 53 natural 0 14 73748.5 0.997349867493375 0.42505
15 700001 720000 710000.5 12 2 21 natural 0 6 53748.5 0.998949947497375 0.41505
15 720001 740000 730000.5 0 0 1 natural 0 NA 33748.5 0.999824991249562 0.4052
15 740001 760000 750000.5 0 0 0 natural 0 NA 13748.5 0.997749887494375 0.3707
15 760001 780000 770000.5 0 0 0 natural 0 NA 0 0.999774988749437 0.06965
16 1 20000 10000.5 1 1 81 natural 0 1 10000.5 0.992024601230062 0.39105
16 20001 40000 30000.5 45 0 67 natural 0 Inf 30000.5 0.991999599979999 0.39105
16 40001 60000 50000.5 10 0 40 natural 0 Inf 50000.5 0.997674883744187 0.388
16 60001 80000 70000.5 2 0 75 natural 0 Inf 70000.5 0.996249812490624 0.38395
16 80001 1e+05 90000.5 17 5 55 natural 0 3.4 90000.5 0.997199859993 0.43365
16 100001 120000 110000.5 4 0 67 natural 0 Inf 110000.5 0.996574828741437 0.41095
16 120001 140000 130000.5 8 5 55 natural 0 1.6 130000.5 0.997199859993 0.42585
16 140001 160000 150000.5 10 5 56 natural 0 2 150000.5 0.997199859993 0.413
16 160001 180000 170000.5 7 2 59 natural 0 3.5 170000.5 0.997049852492625 0.39725
16 180001 2e+05 190000.5 1 0 42 natural 0 Inf 190000.5 0.99789989499475 0.3876
16 200001 220000 210000.5 3 0 42 natural 0 Inf 210000.5 0.99789989499475 0.38775
16 220001 240000 230000.5 6 1 49 natural 0 6 230000.5 0.997549877493875 0.4189
16 240001 260000 250000.5 9 0 22 natural 0 Inf 250000.5 0.99889994499725 0.3789
16 260001 280000 270000.5 5 0 26 natural 0 Inf 270000.5 0.99869993499675 0.40065
16 280001 3e+05 290000.5 2 1 44 natural 0 2 290000.5 0.997774888744437 0.37575
16 300001 320000 310000.5 6 1 67 natural 0 6 310000.5 0.996649832491625 0.41695
16 320001 340000 330000.5 3 0 56 natural 0 Inf 330000.5 0.997199859993 0.3752
16 340001 360000 350000.5 6.25 2 12 natural 0 3.125 350000.5 0.9993999699985 0.39535
16 360001 380000 370000.5 4.5 0 0 natural 0 Inf 370000.5 1 0.41005
16 380001 4e+05 390000.5 14.25 2 19 natural 0 7.125 390000.5 0.9989999499975 0.4125
16 400001 420000 410000.5 0 0 25 natural 0 NA 410000.5 0.998749937496875 0.3845
16 420001 440000 430000.5 1 2 74 natural 0 0.5 430000.5 0.9961998099905 0.3831
16 440001 460000 450000.5 20 1 15 natural 0 20 450000.5 0.999199959998 0.41365
16 460001 480000 470000.5 5 0 57 natural 0 Inf 448463.5 0.997149857492875 0.3965
16 480001 5e+05 490000.5 7 0 33 natural 0 Inf 428463.5 0.998349917495875 0.40065
16 500001 520000 510000.5 6 1 37 natural 0 6 408463.5 0.998149907495375 0.39935
16 520001 540000 530000.5 7 1 46 natural 0 7 388463.5 0.997649882494125 0.41275
16 540001 560000 550000.5 0 1 54 natural 0 0 368463.5 0.99729986499325 0.38175
16 560001 580000 570000.5 1 1 34 natural 0 1 348463.5 0.99829991499575 0.38305
16 580001 6e+05 590000.5 3 0 40 natural 0 Inf 328463.5 0.997999899995 0.3923
16 600001 620000 610000.5 7 2 17 natural 0 3.5 308463.5 0.999149957497875 0.3901
16 620001 640000 630000.5 7 1 50 natural 0 7 288463.5 0.99749987499375 0.38555
16 640001 660000 650000.5 7 1 48 natural 0 7 268463.5 0.997599879994 0.43515
16 660001 680000 670000.5 5 0 1 natural 0 Inf 248463.5 0.999949997499875 0.37895
16 680001 7e+05 690000.5 22 0 1 natural 0 Inf 228463.5 0.999949997499875 0.3935
16 700001 720000 710000.5 1 0 16 natural 0 Inf 208463.5 0.999199959998 0.41885
16 720001 740000 730000.5 5 5 44 natural 0 1 188463.5 0.9977998899945 0.3863
16 740001 760000 750000.5 7 0 53 natural 0 Inf 168463.5 0.997349867493375 0.37805
16 760001 780000 770000.5 7 2 67 natural 0 3.5 148463.5 0.996649832491625 0.38925
16 780001 8e+05 790000.5 9 0 59 natural 0 Inf 128463.5 0.997024851242562 0.39625
16 800001 820000 810000.5 0 2 44 natural 0 0 108463.5 0.9977998899945 0.3929
16 820001 840000 830000.5 7 5 104 natural 0 1.4 88463.5 0.994774738736937 0.42215
16 840001 860000 850000.5 17 0 1 natural 0 Inf 68463.5 0.999949997499875 0.3938
16 860001 880000 870000.5 0 0 1 natural 0 NA 48463.5 0.999949997499875 0.40295
16 880001 9e+05 890000.5 0 0 0 natural 0 NA 28463.5 1 0.42515
16 900001 920000 910000.5 0 0 0 natural 0 NA 8463.5 0.99849992499625 0.3629
1 1 20000 10000.5 3 4 71 fermentation 0 0.75 10000.5 1 0.4293
1 20001 40000 30000.5 11.25 2 18 fermentation 0 5.625 30000.5 1 0.4647
1 40001 60000 50000.5 16.5 1 0 fermentation 0 16.5 50000.5 1 0.4379
1 60001 80000 70000.5 8.25 0 6 fermentation 0 Inf 70000.5 1 0.4074
1 80001 1e+05 90000.5 3 1 56 fermentation 0 3 90000.5 1 0.4584
1 100001 120000 110000.5 7 7 68 fermentation 0 1 79980.5 1 0.434
1 120001 140000 130000.5 0 0 2 fermentation 0 NA 59980.5 1 0.38075
1 140001 160000 150000.5 23 1 37 fermentation 0 23 39980.5 1 0.4147
1 160001 180000 170000.5 20 3 88 fermentation 0 6.66666666666667 19980.5 1 0.4155
1 180001 2e+05 190000.5 0 0 27 fermentation 0 NA 0 1 0.17375
2 1 20000 10000.5 1 0 1 fermentation 0 Inf 10000.5 1 0.4102
2 20001 40000 30000.5 3 2 68 fermentation 0 1.5 30000.5 1 0.40495
2 40001 60000 50000.5 9.5 3 23 fermentation 0 3.16666666666667 50000.5 1 0.3877
2 60001 80000 70000.5 7 1 0 fermentation 0 7 70000.5 1 0.3916
2 80001 1e+05 90000.5 4.5 2 32 fermentation 0 2.25 90000.5 1 0.4054
2 100001 120000 110000.5 2 1 23 fermentation 0 2 110000.5 1 0.3969
2 120001 140000 130000.5 3 3 60 fermentation 0 1 130000.5 1 0.4155
2 140001 160000 150000.5 4 2 55 fermentation 0 2 150000.5 1 0.3933
2 160001 180000 170000.5 7 3 92 fermentation 0 2.33333333333333 170000.5 1 0.40535
2 180001 2e+05 190000.5 8 1 16 fermentation 0 8 190000.5 1 0.4654
2 200001 220000 210000.5 2 0 0 fermentation 0 Inf 210000.5 1 0.3908
2 220001 240000 230000.5 2 0 1 fermentation 0 Inf 230000.5 1 0.37515
2 240001 260000 250000.5 1 0 15 fermentation 0 Inf 250000.5 1 0.4167
2 260001 280000 270000.5 7 0 3 fermentation 0 Inf 270000.5 1 0.3807
2 280001 3e+05 290000.5 5 0 37 fermentation 0 Inf 290000.5 1 0.3982
2 300001 320000 310000.5 5.5 0 43 fermentation 0 Inf 310000.5 1 0.38445
2 320001 340000 330000.5 5 1 0 fermentation 0 5 330000.5 1 0.38605
2 340001 360000 350000.5 5 0 0 fermentation 0 Inf 350000.5 1 0.3896
2 360001 380000 370000.5 5.5 0 3 fermentation 0 Inf 370000.5 1 0.39125
2 380001 4e+05 390000.5 3 1 22 fermentation 0 3 390000.5 1 0.3933
2 400001 420000 410000.5 5 1 44 fermentation 0 5 410000.5 1 0.385
2 420001 440000 430000.5 5 1 100 fermentation 0 5 430000.5 1 0.3883
